season;team_api_id;player_id
2012/2013;8525;110150
2012/2013;8525;33488
2012/2013;8525;45837
2012/2013;8525;47192
2012/2013;8525;45483
2012/2013;8525;202447
2012/2013;8525;163608
2012/2013;8525;164209
2012/2013;8525;45778
2012/2013;8525;280038
2012/2013;9803;206809
2012/2013;9803;37104
2012/2013;9803;38322
2012/2013;9803;163227
2012/2013;9803;240235
2012/2013;9803;240556
2012/2013;9803;109648
2012/2013;9803;38249
2012/2013;9803;26455
2012/2013;9803;172346
2012/2013;9803;34334
2012/2013;9803;384142
2012/2013;9761;45488
2012/2013;9761;279116
2012/2013;9761;352394
2012/2013;9761;163165
2012/2013;8593;26002
2012/2013;8593;213702
2012/2013;8593;299514
2012/2013;8593;160599
2012/2013;8593;46078
2012/2013;8593;161012
2012/2013;8593;103899
2012/2013;8593;32937
2012/2013;8593;39213
2012/2013;8593;120560
2012/2013;8593;157723
2012/2013;8593;30915
2012/2013;8640;26484
2012/2013;8640;42704
2012/2013;8640;179115
2012/2013;8640;289441
2012/2013;10228;73462
2012/2013;10228;287334
2012/2013;10228;214397
2012/2013;10228;245315
2012/2013;10228;31296
2012/2013;10228;66633
2012/2013;10228;40521
2012/2013;10228;178538
2012/2013;10228;114333
2012/2013;10228;37684
2012/2013;10228;129918
2012/2013;10228;143945
2012/2013;8611;40916
2012/2013;8611;410653
2012/2013;8611;104382
2012/2013;8611;110147
2012/2013;8611;32920
2012/2013;8611;26489
2012/2013;8611;45879
2012/2013;8611;26538
2012/2013;8611;37789
2012/2013;8611;94267
2012/2013;8611;189237
2012/2013;8611;110189
2012/2013;10229;46079
2012/2013;10229;157101
2012/2013;10229;129915
2012/2013;10217;45492
2012/2013;10217;110184
2012/2013;10217;212370
2012/2013;8277;37216
2012/2013;8277;321020
2012/2013;8277;201934
2012/2013;8277;157630
2012/2013;8277;109649
2012/2013;8277;180330
2012/2013;8277;199291
2012/2013;8277;143365
2012/2013;8277;26611
2012/2013;8277;207243
2012/2013;8277;101588
2012/2013;8277;163205
2012/2013;9908;118848
2012/2013;9908;58491
2012/2013;9908;121642
2012/2013;9908;264860
2012/2013;9908;26671
2012/2013;9908;196221
2012/2013;9908;158861
2012/2013;9908;243509
2012/2013;9908;67958
2012/2013;9908;140445
2012/2013;9908;17761
2012/2013;9908;36016
2012/2013;9839;243496
2012/2013;9839;45875
2012/2013;9839;45833
2012/2013;9839;3441
2012/2013;9839;20720
2012/2013;9791;26547
2012/2013;9791;26670
2012/2013;9791;213167
2012/2013;9791;209413
2012/2013;9791;58358
2012/2013;9791;243439
2012/2013;9791;26664
2012/2013;9791;45944
2012/2013;9791;178762
2012/2013;9791;243492
2012/2013;9791;186136
2012/2013;9791;40993
2012/2013;8464;161937
2012/2013;8464;31568
2012/2013;8464;45481
2012/2013;8464;73447
2012/2013;6413;5710
2012/2013;6413;186837
2012/2013;6413;161933
2012/2013;6413;193803
2012/2013;10235;156546
2012/2013;10235;37787
2012/2013;10235;304000
2012/2013;10235;41280
2012/2013;10235;402975
2012/2013;10219;150236
2012/2013;10219;26677
2012/2013;10219;37171
2012/2013;10219;26476
2012/2013;10219;149855
2012/2013;10219;37188
2012/2013;10219;243466
2012/2013;10219;5063
2012/2013;10219;17848
2012/2013;10219;277597
2012/2013;10219;104377
2012/2013;10219;33436
2012/2013;8674;212520
2012/2013;9908;142186
2012/2013;9908;71764
2012/2013;8525;142992
2012/2013;8525;26656
2012/2013;9791;150119
2012/2013;9791;118433
2012/2013;8611;211020
2012/2013;9803;73116
2012/2013;9803;12386
2012/2013;8593;352366
2012/2013;8593;118730
2012/2013;8593;78409
2012/2013;8593;266526
2012/2013;10228;26483
2012/2013;10228;45496
2012/2013;10228;26458
2012/2013;10219;178767
2012/2013;9761;304353
2012/2013;10229;209786
2012/2013;8464;209418
2012/2013;8525;179175
2012/2013;8525;10880
2012/2013;8525;253120
2012/2013;8611;26536
2012/2013;8611;26532
2012/2013;8611;212170
2012/2013;10217;195783
2012/2013;8674;45835
2012/2013;9791;243422
2012/2013;8593;143512
2012/2013;10228;31731
2012/2013;6413;39940
2012/2013;10228;198559
2012/2013;10228;111199
2012/2013;10229;278838
2012/2013;9803;39859
2012/2013;8464;35022
2012/2013;6413;244458
2012/2013;10235;26686
2012/2013;9803;38360
2012/2013;9803;38612
2012/2013;8525;178541
2012/2013;8525;26721
2012/2013;8611;109638
2012/2013;8611;5662
2012/2013;9791;45482
2012/2013;10229;243429
2012/2013;9839;116642
2012/2013;8640;71908
2012/2013;8640;72707
2012/2013;10219;26709
2012/2013;6413;26630
2012/2013;8464;42592
2012/2013;9791;188089
2012/2013;9791;192303
2012/2013;10219;303994
2012/2013;8277;25259
2012/2013;9908;103684
2012/2013;9908;17855
2012/2013;9803;40153
2012/2013;8611;70789
2012/2013;8277;20790
2012/2013;8277;26708
2012/2013;10228;26674
2012/2013;10228;360560
2012/2013;8525;110185
2012/2013;8593;109651
2012/2013;8593;26611
2012/2013;8593;243421
2012/2013;10219;243424
2012/2013;9791;110142
2012/2013;9791;29318
2012/2013;9803;209361
2012/2013;8593;304455
2012/2013;8674;195782
2012/2013;8674;26459
2012/2013;10228;110214
2012/2013;9791;158278
2012/2013;10217;292773
2012/2013;10217;212500
2012/2013;8593;305132
2012/2013;9908;188557
2012/2013;8277;20645
2012/2013;9761;163161
2012/2013;10219;110112
2012/2013;8640;211091
2012/2013;8525;27276
2012/2013;8525;31205
2012/2013;9839;209380
2012/2013;8611;188533
2012/2013;10229;45944
2012/2013;8464;112471
2012/2013;9908;150590
2012/2013;8674;290018
2012/2013;8464;110113
2012/2013;9803;45830
2012/2013;6413;159342
2012/2013;10219;37201
2012/2013;8611;248151
2012/2013;8525;303568
2012/2013;8593;211089
2012/2013;8674;312791
2012/2013;10217;278844
2012/2013;8464;109288
2012/2013;9803;209422
2012/2013;10219;45824
2012/2013;10228;166618
2012/2013;9791;306655
2012/2013;8611;110116
2012/2013;8640;39139
2012/2013;8640;303824
2012/2013;6413;287334
2012/2013;10217;41295
2012/2013;8464;352395
2012/2013;10217;278849
2012/2013;10235;159854
2012/2013;8277;178765
2012/2013;6413;112477
2012/2013;8674;352392
2012/2013;9908;5044
2012/2013;8593;212512
2012/2013;10235;109653
2012/2013;10229;159465
2012/2013;9839;45872
2012/2013;8593;257828
2012/2013;9908;243501
2012/2013;9908;213845
2012/2013;9908;430615
2012/2013;8277;278473
2012/2013;8611;432470
2012/2013;10229;186880
2012/2013;10217;178506
2012/2013;9791;422128
2012/2013;10219;212366
2012/2013;9839;45466
2012/2013;8593;209225
2012/2013;6413;45891
2012/2013;8611;191616
2013/2014;9803;206809
2013/2014;9803;45830
2013/2014;9803;163227
2013/2014;9803;237534
2013/2014;9803;42596
2013/2014;9803;37188
2013/2014;9803;243509
2013/2014;9803;118843
2013/2014;9803;109648
2013/2014;9803;172346
2013/2014;9803;12386
2013/2014;9803;26656
2013/2014;10229;214984
2013/2014;10229;39940
2013/2014;10229;186880
2013/2014;10229;245315
2013/2014;10229;26671
2013/2014;10229;164246
2013/2014;10229;178753
2013/2014;10229;157101
2013/2014;10229;40444
2013/2014;10229;39379
2013/2014;10229;172388
2013/2014;10229;129915
2013/2014;8674;195782
2013/2014;8674;466884
2013/2014;8674;212520
2013/2014;8674;352392
2013/2014;8674;62358
2013/2014;8674;243429
2013/2014;8674;26459
2013/2014;8674;117541
2013/2014;8674;45481
2013/2014;8674;72633
2013/2014;8674;281012
2013/2014;8674;206698
2013/2014;8640;150236
2013/2014;8640;72707
2013/2014;8640;282286
2013/2014;8640;240205
2013/2014;8640;184821
2013/2014;8640;207642
2013/2014;8640;26453
2013/2014;8640;108038
2013/2014;8640;209372
2013/2014;8640;289441
2013/2014;8640;432463
2013/2014;8640;303824
2013/2014;10219;45182
2013/2014;10219;37684
2013/2014;10219;37201
2013/2014;10219;26709
2013/2014;10219;184522
2013/2014;10219;469285
2013/2014;10219;212366
2013/2014;10219;5063
2013/2014;10219;30601
2013/2014;10219;17848
2013/2014;10219;179206
2013/2014;10219;45778
2013/2014;9761;42829
2013/2014;9761;262753
2013/2014;9761;45500
2013/2014;9761;5693
2013/2014;9761;26476
2013/2014;9761;304353
2013/2014;9761;352394
2013/2014;9761;113292
2013/2014;9761;109639
2013/2014;9761;46067
2013/2014;9761;26010
2013/2014;10235;112107
2013/2014;10235;156546
2013/2014;10235;104482
2013/2014;10235;188555
2013/2014;10235;185554
2013/2014;10235;212511
2013/2014;10235;209384
2013/2014;10235;97470
2013/2014;10235;45860
2013/2014;10235;109061
2013/2014;10235;41280
2013/2014;10235;109653
2013/2014;9791;26547
2013/2014;9791;29318
2013/2014;9791;188089
2013/2014;9791;58358
2013/2014;9791;209413
2013/2014;9791;45482
2013/2014;9791;158278
2013/2014;9791;26664
2013/2014;9791;179218
2013/2014;9791;243439
2013/2014;9791;31191
2013/2014;9791;147594
2013/2014;6433;150242
2013/2014;6433;212166
2013/2014;6433;279861
2013/2014;6433;422273
2013/2014;6433;193178
2013/2014;6433;21765
2013/2014;6433;215005
2013/2014;6433;352023
2013/2014;6433;179242
2013/2014;6433;110135
2013/2014;6433;17259
2013/2014;6433;179179
2013/2014;10235;304000
2013/2014;10235;186136
2013/2014;10235;402975
2013/2014;8640;68813
2013/2014;8640;389845
2013/2014;8640;467495
2013/2014;8640;39139
2013/2014;8593;212512
2013/2014;8593;298449
2013/2014;8593;299514
2013/2014;8593;304455
2013/2014;8593;305132
2013/2014;8593;191994
2013/2014;8593;209225
2013/2014;8593;161012
2013/2014;8593;103899
2013/2014;8593;252969
2013/2014;8593;211089
2013/2014;8593;266526
2013/2014;9761;26587
2013/2014;9761;25640
2013/2014;9761;279116
2013/2014;9761;163165
2013/2014;9761;106474
2013/2014;9803;26455
2013/2014;7788;189958
2013/2014;7788;171046
2013/2014;7788;147601
2013/2014;7788;37195
2013/2014;7788;110145
2013/2014;7788;215369
2013/2014;7788;99323
2013/2014;7788;45831
2013/2014;7788;179115
2013/2014;7788;243421
2013/2014;7788;45898
2013/2014;7788;351897
2013/2014;8277;37216
2013/2014;8277;193177
2013/2014;8277;159854
2013/2014;8277;157630
2013/2014;8277;109649
2013/2014;8277;180330
2013/2014;8277;178765
2013/2014;8277;242887
2013/2014;8277;150119
2013/2014;8277;207243
2013/2014;8277;20645
2013/2014;8277;267380
2013/2014;8464;150021
2013/2014;8464;352395
2013/2014;8464;305827
2013/2014;8464;41162
2013/2014;8464;26473
2013/2014;8464;36085
2013/2014;8464;161937
2013/2014;8464;95257
2013/2014;8464;35022
2013/2014;8464;185342
2013/2014;8464;22969
2013/2014;8464;31568
2013/2014;10217;37206
2013/2014;10217;195783
2013/2014;10217;110184
2013/2014;10217;417818
2013/2014;10217;212370
2013/2014;10217;101042
2013/2014;10217;244278
2013/2014;10217;201745
2013/2014;10217;209373
2013/2014;10217;110161
2013/2014;10217;259375
2013/2014;10217;243492
2013/2014;10228;73462
2013/2014;10228;26483
2013/2014;10228;214397
2013/2014;10228;26458
2013/2014;10228;363369
2013/2014;10228;352366
2013/2014;10228;198559
2013/2014;10228;185389
2013/2014;10228;110214
2013/2014;10228;303926
2013/2014;10228;129918
2013/2014;10228;143945
2013/2014;8611;209785
2013/2014;8611;185433
2013/2014;8611;104382
2013/2014;8611;32920
2013/2014;8611;70789
2013/2014;8611;292773
2013/2014;8611;466843
2013/2014;8611;193174
2013/2014;8611;188533
2013/2014;8611;94267
2013/2014;8611;189237
2013/2014;8611;193803
2013/2014;10219;179241
2013/2014;10219;67950
2013/2014;10219;266546
2013/2014;10219;357223
2013/2014;9908;118848
2013/2014;9908;171046
2013/2014;9908;121642
2013/2014;9908;42704
2013/2014;9908;243501
2013/2014;9908;196221
2013/2014;9908;352404
2013/2014;9908;142186
2013/2014;9908;395422
2013/2014;9908;188557
2013/2014;9908;38262
2013/2014;9908;36016
2013/2014;6433;150589
2013/2014;6433;112471
2013/2014;6433;150240
2013/2014;9791;213167
2013/2014;9791;427850
2013/2014;9791;110142
2013/2014;9791;192303
2013/2014;9791;212819
2013/2014;10229;159465
2013/2014;10229;41463
2013/2014;8640;211091
2013/2014;8674;244398
2013/2014;8674;147600
2013/2014;8674;45461
2013/2014;8674;466880
2013/2014;8674;179239
2013/2014;10217;31731
2013/2014;10217;45462
2013/2014;10217;211020
2013/2014;6413;181377
2013/2014;6413;150248
2013/2014;6413;182228
2013/2014;6413;158841
2013/2014;6413;26491
2013/2014;6413;40662
2013/2014;6413;279728
2013/2014;6413;186847
2013/2014;6413;244458
2013/2014;6413;159342
2013/2014;6413;496356
2013/2014;6413;26605
2013/2014;8464;110110
2013/2014;9791;248150
2013/2014;10228;360559
2013/2014;10228;212153
2013/2014;10219;33683
2013/2014;7788;422127
2013/2014;7788;142992
2013/2014;8674;412708
2013/2014;8640;158581
2013/2014;8593;298448
2013/2014;8593;39213
2013/2014;8611;149855
2013/2014;8611;37789
2013/2014;8611;444187
2013/2014;9908;150590
2013/2014;9908;140445
2013/2014;9908;17761
2013/2014;9803;209361
2013/2014;9803;37104
2013/2014;8464;232096
2013/2014;8464;45483
2013/2014;8464;466890
2013/2014;8277;26708
2013/2014;10228;503629
2013/2014;6413;5710
2013/2014;6413;102719
2013/2014;9761;26692
2013/2014;10235;37787
2013/2014;10235;299572
2013/2014;10229;414232
2013/2014;8593;178762
2013/2014;8593;143512
2013/2014;8640;240556
2013/2014;8640;277597
2013/2014;9908;17855
2013/2014;9908;430615
2013/2014;7788;170441
2013/2014;7788;110128
2013/2014;7788;45835
2013/2014;9761;401343
2013/2014;6413;186837
2013/2014;10217;109647
2013/2014;10235;424879
2013/2014;9791;25259
2013/2014;9791;213682
2013/2014;10228;45496
2013/2014;10219;110112
2013/2014;10219;26677
2013/2014;6433;150745
2013/2014;8593;46078
2013/2014;8593;257828
2013/2014;8640;30802
2013/2014;8611;210956
2013/2014;6413;37215
2013/2014;6413;112477
2013/2014;8464;282011
2013/2014;8277;278473
2013/2014;9908;351898
2013/2014;9908;158861
2013/2014;9908;312561
2013/2014;8593;32937
2013/2014;9803;38322
2013/2014;9803;295087
2013/2014;8277;453973
2013/2014;8674;485047
2013/2014;8640;38229
2013/2014;10217;45492
2013/2014;7788;189957
2013/2014;7788;169294
2013/2014;7788;46203
2013/2014;10217;279107
2013/2014;6413;26586
2013/2014;6413;193803
2013/2014;8464;110113
2013/2014;8464;213801
2013/2014;8464;466889
2013/2014;8464;230133
2013/2014;8593;26002
2013/2014;8593;160599
2013/2014;8593;157723
2013/2014;8593;96643
2013/2014;9908;198406
2013/2014;8277;26611
2013/2014;8277;101588
2013/2014;10219;243466
2013/2014;6413;46056
2013/2014;6413;102290
2013/2014;10229;46079
2013/2014;10228;31296
2013/2014;8464;275457
2013/2014;10217;150213
2013/2014;9761;176691
2013/2014;9803;210029
2013/2014;6433;243548
2013/2014;7788;25551
2013/2014;7788;240346
2013/2014;10229;209786
2013/2014;8674;277608
2013/2014;8674;312791
2013/2014;6413;207021
2013/2014;6413;181866
2013/2014;8464;91503
2013/2014;9803;352392
2013/2014;9803;46085
2013/2014;10228;243465
2013/2014;8593;496563
2013/2014;9908;58358
2013/2014;9908;27320
2013/2014;9908;520349
2013/2014;9908;199297
2013/2014;10217;212153
2013/2014;10228;293718
2013/2014;6433;38805
2013/2014;6433;414232
2013/2014;9803;45824
2013/2014;9761;261599
2013/2014;10228;187344
2013/2014;8593;518373
2013/2014;8640;71908
2013/2014;8277;40662
2013/2014;10235;243430
2013/2014;9803;33039
2013/2014;10229;26797
2013/2014;8464;36013
2013/2014;9761;26616
2013/2014;9791;178762
2013/2014;9791;30921
2013/2014;9908;5044
2013/2014;9791;360560
2013/2014;10228;66633
2013/2014;10228;514806
2013/2014;8611;110116
2013/2014;7788;45996
2013/2014;8464;467478
2013/2014;8464;243422
2013/2014;8277;303059
2013/2014;10228;466854
2013/2014;7788;161014
2013/2014;8611;26538
2013/2014;9803;38249
2013/2014;9791;150217
2013/2014;8277;321020
2013/2014;8464;209419
2013/2014;10228;40521
2013/2014;8593;120560
2013/2014;9908;45879
2013/2014;10219;6800
2013/2014;10219;46887
2013/2014;10219;352408
2013/2014;8674;101589
2014/2015;9908;118848
2014/2015;9908;442729
2014/2015;9908;121642
2014/2015;9908;37195
2014/2015;9908;243501
2014/2015;9908;45496
2014/2015;9908;45879
2014/2015;9908;243509
2014/2015;9908;188557
2014/2015;9908;351898
2014/2015;9908;213845
2014/2015;9908;105919
2014/2015;6631;206809
2014/2015;6631;466861
2014/2015;6631;165525
2014/2015;6631;179236
2014/2015;6631;466884
2014/2015;6631;180784
2014/2015;6631;422121
2014/2015;6631;171786
2014/2015;6631;518346
2014/2015;6631;357230
2014/2015;6631;303994
2014/2015;6631;467056
2014/2015;8611;209785
2014/2015;8611;188533
2014/2015;8611;110116
2014/2015;8611;149855
2014/2015;8611;158841
2014/2015;8611;292773
2014/2015;8611;37789
2014/2015;8611;466843
2014/2015;8611;187333
2014/2015;8611;189237
2014/2015;8611;193803
2014/2015;8611;185433
2014/2015;10218;167059
2014/2015;10218;561819
2014/2015;10218;278284
2014/2015;10218;113270
2014/2015;10218;467467
2014/2015;10218;110168
2014/2015;10218;178767
2014/2015;10218;26499
2014/2015;10218;45816
2014/2015;10218;422413
2014/2015;10218;160906
2014/2015;10218;277609
2014/2015;10229;214984
2014/2015;10229;172346
2014/2015;10229;186880
2014/2015;10229;245315
2014/2015;10229;26671
2014/2015;10229;26797
2014/2015;10229;178753
2014/2015;10229;157101
2014/2015;10229;159465
2014/2015;10229;209786
2014/2015;10229;261597
2014/2015;10235;112107
2014/2015;10235;45860
2014/2015;10235;35628
2014/2015;10235;424879
2014/2015;10235;37787
2014/2015;10235;299572
2014/2015;10235;97470
2014/2015;10235;209384
2014/2015;10235;304000
2014/2015;10235;503629
2014/2015;10235;240346
2014/2015;10235;402975
2014/2015;8674;156553
2014/2015;8674;46130
2014/2015;8674;45461
2014/2015;8674;62358
2014/2015;8674;212520
2014/2015;8674;312791
2014/2015;8674;147600
2014/2015;8674;26459
2014/2015;8674;45481
2014/2015;8674;117541
2014/2015;8674;215005
2014/2015;8674;143512
2014/2015;8277;37216
2014/2015;8277;321020
2014/2015;8277;267369
2014/2015;8277;157630
2014/2015;8277;109649
2014/2015;8277;26458
2014/2015;8277;178765
2014/2015;8277;150119
2014/2015;8277;159854
2014/2015;8277;303059
2014/2015;8277;278473
2014/2015;8277;193177
2014/2015;8640;150236
2014/2015;8640;277597
2014/2015;8640;389845
2014/2015;8640;184821
2014/2015;8640;467495
2014/2015;8640;240556
2014/2015;8640;108038
2014/2015;8640;211091
2014/2015;8640;209372
2014/2015;8640;289441
2014/2015;8640;150201
2014/2015;8640;303824
2014/2015;6631;110106
2014/2015;6631;201745
2014/2015;6631;110110
2014/2015;9761;42829
2014/2015;9761;522571
2014/2015;9761;561838
2014/2015;9761;26476
2014/2015;9761;304353
2014/2015;9761;184522
2014/2015;9761;112471
2014/2015;9761;26010
2014/2015;9761;176691
2014/2015;9761;482841
2014/2015;9761;279116
2014/2015;9761;261599
2014/2015;8525;156546
2014/2015;8525;118843
2014/2015;8525;101586
2014/2015;8525;243481
2014/2015;8525;45837
2014/2015;8525;242260
2014/2015;8525;10880
2014/2015;8525;145586
2014/2015;8525;209371
2014/2015;8525;305831
2014/2015;8525;186136
2014/2015;8525;47552
2014/2015;6433;231674
2014/2015;6433;45839
2014/2015;6433;422117
2014/2015;6433;150589
2014/2015;6433;21765
2014/2015;6433;243429
2014/2015;6433;150745
2014/2015;6433;110135
2014/2015;6433;5063
2014/2015;6433;352023
2014/2015;6433;17259
2014/2015;6433;293360
2014/2015;10235;26002
2014/2015;10235;185554
2014/2015;10235;26539
2014/2015;10235;188557
2014/2015;10235;38865
2014/2015;8640;207642
2014/2015;8640;282286
2014/2015;8640;240205
2014/2015;8640;31045
2014/2015;8640;158581
2014/2015;8674;485047
2014/2015;8674;179239
2014/2015;8611;32920
2014/2015;8611;360559
2014/2015;8611;186847
2014/2015;8611;210956
2014/2015;8611;245422
2014/2015;10228;73462
2014/2015;10228;611831
2014/2015;10228;243465
2014/2015;10228;109639
2014/2015;10228;466854
2014/2015;10228;214397
2014/2015;10228;110214
2014/2015;10228;198559
2014/2015;10228;514806
2014/2015;10228;303926
2014/2015;10228;212819
2014/2015;10228;439148
2014/2015;9791;150217
2014/2015;9791;248152
2014/2015;9791;248151
2014/2015;9791;213167
2014/2015;9791;110142
2014/2015;9791;393720
2014/2015;9791;25259
2014/2015;9791;213682
2014/2015;9791;26455
2014/2015;9791;243439
2014/2015;9791;351999
2014/2015;9791;360560
2014/2015;6631;37208
2014/2015;6631;163161
2014/2015;6413;352003
2014/2015;6413;495222
2014/2015;6413;37215
2014/2015;6413;112477
2014/2015;6413;207021
2014/2015;6413;46056
2014/2015;6413;209413
2014/2015;6413;278838
2014/2015;6413;243421
2014/2015;6413;186837
2014/2015;6413;496356
2014/2015;6413;69803
2014/2015;10217;47532
2014/2015;10217;561844
2014/2015;10217;31731
2014/2015;10217;109647
2014/2015;10217;350986
2014/2015;10217;101042
2014/2015;10217;279107
2014/2015;10217;110184
2014/2015;10217;26813
2014/2015;10217;244278
2014/2015;10217;259375
2014/2015;10217;110161
2014/2015;8277;566158
2014/2015;8277;40662
2014/2015;8277;114503
2014/2015;8277;155639
2014/2015;7788;189958
2014/2015;7788;189957
2014/2015;7788;147601
2014/2015;7788;46079
2014/2015;7788;215369
2014/2015;7788;148487
2014/2015;7788;484858
2014/2015;7788;45831
2014/2015;7788;304668
2014/2015;7788;150248
2014/2015;7788;25551
2014/2015;7788;37684
2014/2015;9761;45500
2014/2015;9761;595752
2014/2015;9761;293718
2014/2015;10218;37206
2014/2015;10218;467480
2014/2015;10218;104002
2014/2015;10218;37173
2014/2015;9908;5044
2014/2015;9908;150590
2014/2015;9908;570980
2014/2015;9908;352404
2014/2015;9908;510399
2014/2015;9908;109288
2014/2015;9908;395422
2014/2015;8525;352366
2014/2015;8525;143523
2014/2015;6433;352365
2014/2015;6433;179242
2014/2015;6433;115723
2014/2015;6433;262753
2014/2015;10229;465628
2014/2015;10229;384446
2014/2015;10229;512747
2014/2015;10229;172388
2014/2015;8593;212512
2014/2015;8593;31294
2014/2015;8593;299514
2014/2015;8593;304455
2014/2015;8593;46078
2014/2015;8593;191994
2014/2015;8593;298448
2014/2015;8593;209225
2014/2015;8593;252969
2014/2015;8593;562267
2014/2015;8593;277460
2014/2015;8593;39213
2014/2015;8611;70789
2014/2015;10235;560852
2014/2015;6631;169750
2014/2015;8277;150242
2014/2015;10218;110113
2014/2015;10228;318809
2014/2015;10217;209373
2014/2015;7788;179201
2014/2015;7788;46203
2014/2015;9791;45482
2014/2015;9791;147594
2014/2015;9908;17855
2014/2015;9908;140445
2014/2015;8593;164246
2014/2015;8593;518373
2014/2015;6413;244458
2014/2015;6413;102719
2014/2015;10235;37401
2014/2015;6433;422273
2014/2015;9761;26616
2014/2015;9761;113292
2014/2015;9761;352394
2014/2015;8525;26708
2014/2015;10228;363369
2014/2015;6631;303929
2014/2015;10218;279104
2014/2015;10218;243492
2014/2015;10229;562801
2014/2015;10229;40444
2014/2015;7788;99323
2014/2015;7788;179206
2014/2015;8611;212147
2014/2015;8277;215226
2014/2015;8277;207243
2014/2015;6413;26538
2014/2015;10217;45492
2014/2015;10217;42704
2014/2015;8674;110145
2014/2015;9908;352392
2014/2015;9908;521195
2014/2015;8593;496563
2014/2015;8674;277608
2014/2015;8674;484858
2014/2015;8674;293722
2014/2015;9761;41165
2014/2015;9761;352402
2014/2015;9761;102290
2014/2015;6631;303999
2014/2015;7788;170441
2014/2015;6433;193178
2014/2015;6433;298449
2014/2015;10228;279861
2014/2015;8611;38913
2014/2015;10218;467466
2014/2015;9791;188089
2014/2015;9791;31296
2014/2015;9791;39940
2014/2015;8525;17848
2014/2015;9908;352968
2014/2015;10217;417818
2014/2015;10228;360559
2014/2015;6413;5710
2014/2015;6413;26491
2014/2015;10217;179179
2014/2015;7788;249225
2014/2015;7788;45898
2014/2015;8593;257828
2014/2015;8593;264860
2014/2015;8593;161012
2014/2015;8593;211089
2014/2015;8525;21645
2014/2015;8525;27276
2014/2015;6433;243473
2014/2015;9791;27168
2014/2015;6433;26686
2014/2015;10228;255221
2014/2015;9761;257828
2014/2015;7788;585351
2014/2015;7788;179218
2014/2015;9791;110116
2014/2015;8640;210185
2014/2015;6631;143923
2014/2015;6631;293360
2014/2015;6631;37185
2014/2015;8611;489288
2014/2015;10217;154268
2014/2015;10217;38778
2014/2015;9791;281110
2014/2015;8593;467479
2014/2015;8593;514806
2014/2015;10229;278807
2014/2015;8674;359461
2014/2015;9761;26450
2014/2015;9761;427984
2014/2015;6631;425457
2014/2015;8611;574234
2014/2015;8611;528050
2014/2015;6413;207045
2014/2015;9908;593116
2014/2015;8674;602836
2014/2015;8525;211020
2014/2015;9791;26589
2014/2015;9791;158278
2014/2015;10228;574630
2014/2015;10235;243430
2014/2015;10228;178762
2014/2015;9761;583417
2014/2015;9908;163165
2014/2015;10228;320672
2014/2015;10228;561849
2014/2015;8611;503659
2014/2015;10235;287333
2014/2015;10229;179218
2014/2015;9908;574789
2014/2015;9908;614453
2014/2015;8640;26547
2014/2015;7788;299021
2014/2015;8593;469804
2014/2015;8593;266526
2014/2015;6631;638612
2014/2015;8611;444187
2014/2015;8593;5710
2014/2015;9908;638618
2014/2015;8525;178506
2014/2015;10217;150213
2014/2015;10229;553476
2014/2015;9761;401343
2014/2015;7788;128802
2014/2015;9908;564575
2014/2015;9908;312561
2015/2016;8526;467024
2015/2016;8526;651112
2015/2016;8526;243489
2015/2016;8526;298933
2015/2016;8526;209418
2015/2016;8526;467513
2015/2016;8526;248123
2015/2016;8526;467027
2015/2016;8526;179208
2015/2016;8526;149211
2015/2016;8526;46059
2015/2016;7788;189958
2015/2016;7788;520341
2015/2016;7788;170441
2015/2016;7788;46079
2015/2016;7788;243501
2015/2016;7788;148487
2015/2016;7788;99323
2015/2016;7788;110135
2015/2016;7788;304668
2015/2016;7788;179218
2015/2016;7788;25551
2015/2016;7788;179179
2015/2016;9791;26589
2015/2016;9791;287645
2015/2016;9791;147601
2015/2016;9791;213167
2015/2016;9791;31296
2015/2016;9791;26455
2015/2016;9791;243439
2015/2016;9791;248151
2015/2016;9791;213682
2015/2016;9791;422128
2015/2016;9791;351999
2015/2016;9791;281110
2015/2016;8640;150236
2015/2016;8640;26797
2015/2016;8640;207642
2015/2016;8640;184821
2015/2016;8640;210185
2015/2016;8640;389845
2015/2016;8640;178765
2015/2016;8640;31045
2015/2016;8640;209372
2015/2016;8640;158581
2015/2016;8640;150201
2015/2016;8640;166575
2015/2016;9908;118848
2015/2016;9908;570980
2015/2016;9908;466861
2015/2016;9908;121642
2015/2016;9908;352392
2015/2016;9908;45496
2015/2016;9908;661897
2015/2016;9908;352404
2015/2016;9908;614453
2015/2016;9908;45879
2015/2016;9908;105919
2015/2016;9908;352968
2015/2016;8593;212512
2015/2016;8593;623540
2015/2016;8593;469804
2015/2016;8593;304455
2015/2016;8593;496563
2015/2016;8593;352366
2015/2016;8593;467479
2015/2016;8593;298448
2015/2016;8593;178753
2015/2016;8593;562267
2015/2016;8593;277460
2015/2016;8593;514806
2015/2016;10218;206809
2015/2016;10218;422413
2015/2016;10218;278284
2015/2016;10218;113270
2015/2016;10218;110168
2015/2016;10218;467480
2015/2016;10218;26499
2015/2016;10218;178767
2015/2016;10218;45816
2015/2016;10218;352358
2015/2016;10218;160906
2015/2016;10218;192856
2015/2016;8611;209785
2015/2016;8611;560109
2015/2016;8611;574234
2015/2016;8611;228982
2015/2016;8611;187336
2015/2016;8611;37789
2015/2016;8611;360559
2015/2016;8611;489288
2015/2016;8611;186847
